CHROM,POS,T_STAT,P,BETA,SE
5,15293624,-1.46513,0.143752,-1.55078,1.05846
5,15296506,0.394168,0.693688,0.468803,1.18935
5,15297363,0.115459,0.908145,0.180429,1.56272
5,15298007,-0.210462,0.833425,-0.314234,1.49307
5,15299128,0.978283,0.328586,0.977051,0.998741
5,15303056,0.199777,0.841767,0.237424,1.18845
5,15306591,0.878864,0.380057,0.871018,0.991072
5,15307312,0.474194,0.635646,0.47707,1.00606
5,15307850,-1.92371,0.0551732,-2.96051,1.53896
5,15308240,0.990707,0.322488,1.31727,1.32963
5,15311049,-0.726259,0.468148,-0.710798,0.978711
5,15315542,-0.491342,0.623481,-0.506362,1.03057
5,15318263,-1.72389,0.085579,-2.03975,1.18323
5,15319723,1.61681,0.106788,2.42331,1.49882
5,15320184,-2.17268,0.0304509,-2.76874,1.27434
5,15322092,-0.780489,0.435612,-1.30429,1.67113
5,15322496,2.26063,0.0243738,2.36094,1.04437
5,15322742,-3.22936,0.00135383,-3.27333,1.01362
5,15322950,1.25155,0.21154,1.79894,1.43737
5,15323083,-2.02636,0.0434582,-3.1021,1.53087
5,15326004,0.410289,0.681836,0.427907,1.04294
5,15328769,0.617467,0.537314,0.855044,1.38476
5,15328786,-0.27512,0.783381,-0.438603,1.59423
5,15329456,-0.347191,0.728649,-0.377651,1.08773
5,15329921,0.222794,0.823822,0.217875,0.977922
5,15331145,0.829181,0.407547,0.814221,0.981959
5,15340300,0.00823041,0.993438,0.00819706,0.995947
5,15353404,1.24624,0.213478,1.24721,1.00078
5,15354716,-0.622955,0.533705,-0.621229,0.99723
5,15362887,0.571297,0.568152,0.569265,0.996443
5,15367768,1.29517,0.196084,1.31908,1.01846
5,15370698,0.584259,0.559409,0.573249,0.981156
5,15372485,0.193704,0.846516,0.248949,1.28521
5,15372882,1.30002,0.194418,1.31266,1.00972
5,15374932,-1.12404,0.261737,-1.09414,0.973398
5,15379723,0.699119,0.484926,0.714984,1.02269
5,15382975,-1.06628,0.287006,-1.07152,1.00491
5,15384398,-0.22134,0.824952,-0.278723,1.25925
5,15388925,1.80899,0.0712796,1.8009,0.995527
5,15391582,-0.425946,0.6704,-0.433017,1.0166
5,15392781,-0.0802198,0.936107,-0.0819907,1.02208
5,15394153,0.299073,0.765055,0.517191,1.72931
5,15397245,0.607009,0.544224,0.792792,1.30606
5,15403123,0.783833,0.433649,0.791071,1.00923
5,15408837,-0.839442,0.401774,-0.842629,1.0038
5,15411556,1.64164,0.101531,1.76944,1.07785
5,15417331,0.114559,0.908858,0.117243,1.02342
5,15421117,0.623993,0.533024,0.653235,1.04686
5,15421462,0.926137,0.35499000000000003,0.981184,1.05944
5,15424664,2.03413,0.042665,2.02249,0.994279
5,15430030,-0.52618,0.599085,-0.547137,1.03983
5,15435525,-0.292285,0.770236,-0.28936,0.989993
5,15436083,-0.183186,0.854755,-0.18057,0.985724
5,15445002,-0.807512,0.419901,-1.10436,1.3676
5,15445604,0.956642,0.339384,1.00594,1.05153
5,15453201,1.55045,0.121906,1.59423,1.02824
5,15455661,0.736216,0.462075,1.07823,1.46456
5,15464485,1.05617,0.291592,1.10474,1.04599
5,15464995,0.760885,0.44722,0.829934,1.09075
5,15466082,0.319757,0.749337,0.354301,1.10803
5,15512886,1.51972,0.129452,1.53692,1.01132
5,15522125,-0.298477,0.76551,-0.290693,0.973923
5,15528150,-2.7465,0.00632354,-2.72035,0.990479
5,15548294,-0.228182,0.819633,-0.233385,1.0228
5,15582373,2.13204,0.0336742,3.65022,1.71208
5,15595459,-0.578656,0.56318,-0.60546,1.04632
5,15603133,-1.93937,0.0532313,-2.23666,1.1533
5,15608941,-2.69276,0.00741486,-2.66831,0.99092
5,15618164,0.864235,0.38803,0.873115,1.01028
5,15622132,-0.0915415,0.927113,-0.0962328,1.05125
5,15625293,1.34417,0.179734,1.34658,1.00179
5,15626307,0.681808,0.495795,0.940684,1.37969
5,15627970,-1.78266,0.0754774,-2.58278,1.44883
5,15632955,-0.26078,0.79441,-0.423263,1.62307
5,15633093,0.669135,0.503834,0.732684,1.09497
5,15640366,-0.130501,0.896242,-0.133446,1.02256
5,15641149,0.645635,0.518924,0.747802,1.15824
5,15651252,1.06703,0.286666,1.08651,1.01825
5,15669965,0.398399,0.69057,0.516334,1.29602
5,15700416,-0.0563655,0.955082,-0.0569663,1.01066
5,15711574,-1.35089,0.177571,-1.47849,1.09446
5,15711944,1.02673,0.305232,1.46242,1.42435
5,15716476,-0.77172,0.440782,-0.789122,1.02255
5,15718800,1.11538,0.265425,1.17311,1.05176
5,15731219,0.392078,0.69523,0.396164,1.01042
5,15735301,1.86749,0.0626389,2.63642,1.41174
5,15736267,0.163426,0.870274,0.235663,1.44201
5,15747720,-0.70269,0.482699,-0.894107,1.27241
5,15761986,-1.23204,0.21873,-1.28828,1.04565
5,15767902,-1.42639,0.154615,-2.29665,1.61011
5,15783474,-1.52161,0.128978,-1.51319,0.994465
5,15784892,-1.28786,0.198617,-2.03237,1.57811
5,15789451,-1.65747,0.0982894,-1.68366,1.0158
5,15796912,-1.472,0.141886,-2.35537,1.60011
5,15798990,-0.200446,0.841244,-0.227762,1.13628
5,15803595,-0.274818,0.783612,-0.272425,0.991291
5,15809640,-0.707422,0.479758,-0.704446,0.995794
5,15824598,1.74609,0.0816418,1.82674,1.04619
5,15826448,-0.0775496,0.938229,-0.0769027,0.991659
5,15830744,0.167988,0.866687,0.171264,1.01951
5,15832912,1.51841,0.129783,1.55297,1.02277
5,15837302,1.02764,0.304802,1.41494,1.37688
5,15838246,0.706801,0.480143,0.69441,0.982468
5,15841345,-0.354262,0.723349,-0.457027,1.29008
5,15846902,-1.53092,0.12666,-1.61199,1.05296
5,15849062,-0.446461,0.655531,-0.445486,0.997817
5,15850215,-0.429947,0.66749,-0.529611,1.23181
5,15851235,0.664408,0.506851,0.936987,1.41026
5,15859307,1.00001,0.317973,0.994283,0.994275
5,15865838,1.17038,0.242614,1.13842,0.972691
5,15869166,-0.218167,0.827422,-0.217498,0.996936
5,15870018,-1.12669,0.260618,-1.08933,0.966843
5,15872789,0.617389,0.537366,0.886157,1.43533
5,15872917,-0.317906,0.750739,-0.370962,1.16689
5,15874693,0.562635,0.574031,0.64074,1.13882
5,15875376,-2.19058,0.0291176,-2.84545,1.29895
5,15876412,0.685511,0.493459,0.908743,1.32564
5,15876633,0.535258,0.592799,0.601209,1.12321
5,15878196,-1.68117,0.0935893,-1.72714,1.02734
5,15881214,0.727228,0.467555,0.723494,0.994867
5,15881725,-1.20309,0.229727,-1.87713,1.56026
5,15882739,-0.0213268,0.982997,-0.0345652,1.62074
5,15890543,0.699814,0.484492,0.722155,1.03192
5,15894203,-1.19476,0.232961,-1.2324600000000001,1.03155
5,15903095,0.420321,0.6745,0.420636,1.00075
5,15909731,-0.34906,0.727247,-0.35988,1.031
5,15913145,0.418322,0.675959,0.663578,1.58628
5,15913218,1.10178,0.271287,1.08,0.980233
5,15913706,1.88845,0.0597627,2.6551,1.40597
5,15921543,0.534786,0.593125,0.531313,0.993505
5,15926716,-0.675562,0.499749,-0.666855,0.987111
5,15927447,-0.963154,0.336112,-1.0353,1.0749
5,15927514,-1.0061,0.31504,-1.45293,1.44413
5,15942230,0.115463,0.908142,0.18086,1.56639
5,15952525,0.0524646,0.958187,0.0577173,1.10012
5,15953701,0.296943,0.76668,0.305964,1.03038
5,15953759,0.116249,0.90752,0.191386,1.64635
5,15956831,-0.832098,0.405901,-1.22255,1.46924
5,15959656,0.0522972,0.958321,0.0528511,1.01059
5,15969006,-0.445515,0.656213,-0.45816,1.02838
5,15969511,1.27699,0.202421,1.28601,1.00706
5,15983912,0.194996,0.845505,0.298167,1.52909
5,15993415,1.66299,0.0971781,1.66698,1.0024
5,15999722,-0.592819,0.553671,-0.933826,1.57523
5,16001765,0.101028,0.919584,0.147322,1.45823
5,16004781,0.199641,0.841873,0.203099,1.01732
5,16014609,-0.275931,0.782758,-0.285329,1.03406
5,16019374,-0.236993,0.812796,-0.243933,1.02928
5,16027391,1.13552,0.256907,1.12245,0.98849
5,16028525,0.427322,0.669398,0.467511,1.09405
5,16029043,0.74268,0.458156,0.758181,1.02087
5,16032596,-0.273197,0.784857,-0.276826,1.01328
5,16034746,1.3555,0.1761,1.43801,1.06086
5,16036707,1.3035,0.19323,1.92228,1.47471
5,16037352,0.561612,0.574727,0.862851,1.53638
5,16037841,1.62403,0.105237,2.79286,1.71971
5,16041146,1.38158,0.167951,1.37744,0.997007
5,16044467,-0.805666,0.420963,-0.811037,1.00667
5,16049730,0.399226,0.689961,0.567267,1.42092
5,16051373,0.185395,0.853023,0.182554,0.98468
5,16054147,-1.42912,0.153828,-2.0571,1.43942
5,16054534,-0.179357,0.857758,-0.236013,1.31589
5,16058915,-0.684062,0.494373,-0.667564,0.975883
5,16074828,-1.20757,0.228001,-1.23076,1.01921
5,16075000,1.1249,0.261375,1.09646,0.974715
5,16075718,0.983339,0.326096,1.00522,1.02225
5,16078087,-1.22184,0.222562,-1.2413,1.01593
5,16090527,-0.761371,0.44693,-0.763892,1.00331
5,16092082,-1.81123,0.0709321,-2.75498,1.52106
5,16097396,1.00428,0.315913,1.02751,1.02313
5,16098470,0.595958,0.551574,0.635359,1.06611
5,16110211,0.567483,0.570737,0.570651,1.00558
5,16114207,0.647907,0.517455,0.683206,1.05448
5,16118517,-0.366497,0.714208,-0.359289,0.980333
5,16121293,1.01105,0.312664,1.05651,1.0449600000000001
5,16121308,-0.441324,0.659241,-0.481045,1.09
5,16121337,-1.30928,0.191268,-2.0586700000000002,1.57237
5,16124391,0.0793781,0.936776,0.0791892,0.99762
5,16124980,0.432357,0.665739,0.424495,0.981816
5,16130799,-0.263565,0.792265,-0.387659,1.47083
5,16132242,-0.455355,0.649126,-0.462977,1.01674
5,16137492,0.204717,0.837908,0.207089,1.01159
5,16138579,1.67507,0.0947827,1.97532,1.17925
5,16141438,0.690543,0.490294,0.70522,1.02126
5,16142799,3.01175,0.00277948,2.99087,0.993067
5,16148892,-1.48762,0.13772,-1.61836,1.08789
5,16149556,0.704391,0.481641,0.980182,1.39153
5,16149743,0.985231,0.325167,1.20649,1.22458
5,16152288,-0.182408,0.855364,-0.19328,1.0596
5,16152361,-1.62539,0.104947,-1.59525,0.981453
5,16152578,-0.302974,0.762083,-0.299976,0.990104
5,16156478,0.522382,0.601723,0.527331,1.00947
5,16158074,0.863375,0.388501,0.826028,0.956742
5,16160101,0.709325,0.478578,0.709126,0.99972
5,16161025,-0.0858488,0.931634,-0.125103,1.45725
5,16164113,0.367933,0.713138,0.486162,1.32133
5,16166110,0.135837,0.892026,0.138329,1.01834
5,16173405,0.292763,0.769871,0.380859,1.30091
5,16179195,0.462086,0.644297,0.701557,1.51824
5,16180325,-1.27098,0.20455,-1.25483,0.987293
5,16181310,-0.0106508,0.991508,-0.0130812,1.22819
5,16184744,0.55306,0.580562,0.609148,1.10141
5,16192958,0.294032,0.768901,0.375808,1.27812
5,16195321,0.706525,0.480315,0.712033,1.0078
5,16196648,-1.09594,0.273832,-1.10281,1.00627
5,16202792,-1.03074,0.303348,-1.04711,1.01588
5,16204243,0.488505,0.625487,0.647816,1.32612
5,16204249,0.707781,0.479535,0.784835,1.10887
5,16206741,-1.08493,0.278671,-1.09681,1.01094
5,16207270,1.81025,0.0710831,1.78845,0.987954
5,16208033,2.96969,0.00317921,3.25397,1.09573
5,16209989,-1.00934,0.313485,-1.01193,1.00257
5,16210783,0.0406065,0.967632,0.0413412,1.01809
5,16240281,1.22984,0.219554,1.26738,1.03052
5,16255044,0.140751,0.888145,0.140064,0.995122
5,16259590,0.622459,0.534031,0.607247,0.975562
5,16269270,-1.30204,0.193728,-1.53682,1.18032
5,16269761,0.229272,0.818786,0.274837,1.19874
5,16273516,1.31229,0.190251,1.28125,0.976345
5,16278907,-0.214423,0.830337,-0.210921,0.983669
5,16279049,0.223808,0.823033,0.224201,1.00176
5,16279657,0.961499,0.336941,0.958013,0.996375
5,16285964,1.27149,0.20437,1.33178,1.04742
5,16290802,0.00285542,0.997723,0.0028598,1.00153
5,16290967,0.475134,0.634977,0.490476,1.03229
5,16300108,0.318413,0.750355,0.322698,1.01346
5,16306898,-1.16557,0.244552,-1.17361,1.00689
5,16307654,-0.0755476,0.939821,-0.0891332,1.17983
5,16307826,-0.824664,0.410104,-0.80358,0.974434
5,16311151,1.22746,0.220443,1.50606,1.22697
5,16315892,-0.526601,0.598792,-0.712836,1.35365
5,16316829,-2.50291,0.0127564,-2.5587,1.02229
5,16317210,0.734179,0.463314,1.12077,1.52656
5,16317654,0.298142,0.765765,0.317205,1.06394
5,16317784,1.38976,0.165455,1.41598,1.01887
5,16318068,-0.31834,0.75041,-0.320936,1.00815
5,16318585,0.62657,0.531335,0.621154,0.991356
5,16322831,-1.63737,0.102419,-1.65502,1.01078
5,16324360,0.245172,0.806462,0.296303,1.20855
5,16338204,0.503382,0.615001,0.773961,1.53752
5,16358562,0.249838,0.802854,0.251823,1.00794
5,16359224,1.42526,0.15494,2.25686,1.58347
5,16365516,0.903803,0.366699,1.01257,1.12035
5,16368848,-0.251167,0.801827,-0.250283,0.996483
5,16372834,0.449182,0.653568,0.47803,1.06422
5,16386030,0.218468,0.827188,0.318689,1.45875
5,16391952,-1.89345,0.0590924,-1.87686,0.991235
5,16395922,0.122172,0.90283,0.121588,0.995221
5,16404690,0.294937,0.76821,0.305688,1.03645
5,16408589,-0.676714,0.499018,-0.660145,0.975515
5,16408899,1.30296,0.193416,1.32287,1.01528
5,16411795,1.28527,0.199516,1.80981,1.40811
5,16413541,-1.43602,0.151857,-1.40025,0.975091
5,16413813,-1.30683,0.192096,-1.73112,1.32466
5,16417710,0.803898,0.421982,0.91371,1.1366
5,16418560,-1.02587,0.305638,-1.23346,1.20236
5,16420447,1.17661,0.240121,1.2622,1.07274
5,16427369,0.0890014,0.92913,0.127415,1.43161
5,16427372,1.67935,0.0939434,2.63664,1.57003
5,16429349,0.902894,0.367181,1.07876,1.19478
5,16429814,0.911288,0.362749,0.941793,1.0334700000000001
5,16430502,-0.158138,0.874436,-0.236538,1.49576
5,16430784,0.898454,0.369539,0.89286,0.993775
5,16434592,-2.051,0.0409839,-2.78805,1.35936
5,16435404,-1.05814,0.290697,-1.25546,1.18648
5,16437661,1.42099,0.156177,1.44143,1.01438
5,16440600,2.20869,0.0278205,2.17715,0.985719
5,16445674,1.54704,0.122725,1.52821,0.98783
5,16450556,-0.0296687,0.976348,-0.0441443,1.48791
5,16456379,0.190148,0.849299,0.253528,1.33332
5,16463883,-1.48639,0.138044,-1.9346,1.30154
5,16465816,0.917862,0.3593,0.971567,1.05851
5,16467034,-1.31305,0.189996,-1.6332,1.24382
5,16482209,0.750431,0.453481,1.22342,1.63029
5,16506920,-0.383866,0.701303,-0.578664,1.50746
5,16512848,3.23658,0.00132098,3.23886,1.0007
5,16540425,-1.45408,0.146789,-2.2184,1.52564
5,16540517,-0.740078,0.459731,-0.957427,1.29368
5,16541919,0.498085,0.618726,0.505708,1.01531
5,16543708,-1.19427,0.233154,-1.2874,1.07798
5,16544451,2.25273,0.0248731,2.2598,1.00314
5,16557162,1.02729,0.304968,1.10605,1.07667
5,16558630,0.110996,0.911681,0.11375,1.02482
5,16562739,-1.90641,0.057387,-1.88417,0.988337
5,16565239,1.22504,0.221353,1.82488,1.48965
5,16571774,-0.0876886,0.930173,-0.127506,1.45408
5,16572614,-2.56597,0.0106894,-2.63967,1.02872
5,16576814,-1.08939,0.276707,-1.10787,1.01697
5,16578111,1.24496,0.213949,1.31822,1.05885
5,16580417,1.10226,0.271077,1.13632,1.0309
5,16582797,0.640607,0.522182,0.668421,1.04342
5,16586053,2.53057,0.0118097,2.75304,1.08791
5,16588167,-0.244288,0.807145,-0.261997,1.07249
5,16589616,1.05602,0.291662,1.04038,0.985188
5,16590102,1.03189,0.302813,1.10311,1.06902
5,16591685,-0.702771,0.482649,-0.728479,1.03658
5,16592374,1.55893,0.119885,1.84649,1.18446
5,16595439,-0.0986882,0.92144,-0.0972695,0.985623
5,16604872,2.21834,0.0271499,2.2281,1.0044
5,16607457,0.010149,0.991908,0.0104826,1.03287
5,16608999,0.635103,0.525762,0.645732,1.01674
5,16615418,0.681152,0.49621,0.71832,1.05457
5,16616120,0.768286,0.442817,0.947462,1.23322
5,16616295,-0.174383,0.861662,-0.231608,1.32816
5,16617111,-0.781922,0.43477,-1.22464,1.5662
5,16617621,-0.727455,0.467416,-0.726663,0.998911
5,16618751,1.29611,0.19576,1.26589,0.976681
5,16619419,-0.341045,0.733267,-0.342817,1.0052
5,16619583,0.482723,0.629583,0.483742,1.00211
5,16620588,1.63403,0.10312,1.6615,1.01681
5,16621288,0.449097,0.65363,0.439961,0.979658
5,16622984,-0.0398212,0.968258,-0.0408138,1.02493
5,16623675,-1.06769,0.28637,-1.04688,0.980507
5,16637082,1.29193,0.197203,1.29696,1.00389
5,16642318,1.04511,0.296666,1.42403,1.36256
5,16643276,0.997176,0.319343,0.99882,1.00165
5,16643725,-0.921196,0.35756,-0.933424,1.01327
5,16644419,-0.261858,0.793579,-0.328456,1.25433
5,16644587,-1.82374,0.0690132,-2.0043,1.09901
5,16648235,-0.291018,0.771204,-0.373485,1.28337
5,16649437,-0.673769,0.500887,-0.657458,0.975791
5,16650167,1.03526,0.301239,1.64303,1.58707
5,16652699,-0.859447,0.390661,-0.842988,0.980849
5,16652863,-0.0272076,0.978309,-0.0321965,1.18336
5,16653411,-1.46301,0.14433000000000001,-2.20421,1.50663
5,16653711,1.31308,0.189984,1.29391,0.985401
5,16653962,0.153782,0.877867,0.171543,1.11549
5,16654327,0.774414,0.43919,0.753165,0.972561
5,16654479,1.04008,0.298996,1.53755,1.47831
5,16655364,-1.56643,0.118119,-1.55587,0.993259
5,16656757,-0.191431,0.848295,-0.190884,0.99714
5,16657103,0.365398,0.715027,0.478195,1.3087
5,16661992,-1.51779,0.129939,-1.71376,1.12912
5,16667530,-0.467941,0.640107,-0.591189,1.26338
5,16670124,-0.557094,0.577807,-0.541976,0.972862
5,16673065,-0.280845,0.778989,-0.271986,0.968456
5,16673932,-0.0822135,0.934522,-0.0807722,0.982468
5,16676765,-0.544358,0.58653,-0.538045,0.988403
5,16679970,1.51706,0.130121,1.48459,0.978597
5,16681917,-0.666635,0.505429,-0.691292,1.03699
5,16683525,0.079977500000000007,0.936299,0.0788776,0.986247
5,16684572,0.550009,0.582651,0.547362,0.995187
5,16687694,2.02451,0.0436496,3.08653,1.52458
5,16687926,-1.78282,0.0754519,-1.81434,1.01768
5,16689276,0.750752,0.453288,0.850358,1.13267
5,16689815,0.624232,0.532867,0.603951,0.96751
5,16689952,0.34962,0.726826,0.357823,1.02346
5,16690323,0.960186,0.337601,0.939493,0.978449
5,16690612,-0.970055,0.332665,-0.958494,0.988082
5,16691052,-0.718753,0.472756,-0.70512300000000006,0.981036
5,16691235,-1.57861,0.115297,-1.70291,1.07874
5,16692484,1.9931,0.0469983,2.00792,1.00744
5,16696057,0.109879,0.912566,0.109854,0.999777
5,16696441,-2.74729,0.00630873,-2.63424,0.958852
5,16697100,0.61059,0.541853,0.609963,0.998973
5,16707373,0.970105,0.33264,0.954442,0.983855
5,16709398,-0.216748,0.828526,-0.210862,0.97284
5,16709676,1.14153,0.254401,1.77054,1.55102
5,16710968,-0.894775,0.3715,-1.17488,1.31305
5,16715734,-0.805578,0.421014,-0.784186,0.973445
5,16716857,-2.49407,0.0130729,-2.41645,0.968877
5,16722292,-0.381486,0.703066,-0.377991,0.990839
5,16724266,0.587884,0.556976,0.811454,1.3803
5,16724876,0.587889,0.556972,0.943542,1.60497
5,16730989,1.98217,0.0482143,1.97143,0.994582
5,16736920,1.09684,0.273439,1.30521,1.18998
5,16737686,2.68639,0.00755481,3.02696,1.12677
5,16739408,-0.826492,0.409068,-1.05126,1.27195
5,16740246,-0.27799,0.781178,-0.277403,0.997886
5,16741405,0.656076,0.512191,0.986435,1.50354
5,16742321,1.59001,0.112703,1.54126,0.96934
5,16743154,-1.61607,0.106947,-2.6041,1.61137
5,16743716,1.67904,0.0940043,1.76472,1.05103
5,16748650,0.686346,0.492933,0.958908,1.39712
5,16752703,0.638258,0.523708,0.651598,1.0209
5,16753280,0.072969,0.941871,0.119066,1.63174
5,16757368,-0.265577,0.790716,-0.276647,1.04168
5,16759339,0.737784,0.461122,0.748678,1.01477
5,16760413,-1.77959,0.0759795,-2.59601,1.45877
5,16764325,1.25309,0.21098,1.25333,1.00019
5,16765242,0.338984,0.734818,0.338623,0.998935
5,16765389,-1.1961,0.232437,-1.69764,1.4193
5,16765619,1.50122,0.134169,1.62094,1.07975
5,16769624,0.187537,0.851344,0.190141,1.01388
5,16775998,-0.793487,0.428012,-0.796136,1.00334
5,16790416,-0.109572,0.912809,-0.121101,1.10522
5,16793756,2.00992,0.045179,2.09502,1.04234
5,16798247,-0.445868,0.655958,-0.622946,1.39715
5,16798966,-0.641305,0.521729,-0.691199,1.0778
5,16801323,1.07257,0.284175,1.06188,0.990029
5,16806483,1.77117,0.0773711,1.79279,1.0122
5,16806999,-0.148778,0.881811,-0.155432,1.04473
5,16807766,0.752421,0.452286,0.727383,0.966724
5,16811116,-0.470745,0.638105,-0.749455,1.59206
5,16811176,-0.358778,0.719969,-0.37132,1.03496
5,16811668,0.331401,0.740533,0.324736,0.979889
5,16812948,1.50991,0.131936,1.48659,0.984556
5,16813196,0.829091,0.407598,0.816394,0.984686
5,16814146,1.38997,0.165388,1.98993,1.43163
5,16822019,0.430209,0.667299,0.556509,1.29358
5,16825490,-0.152738,0.87869,-0.186554,1.2214
5,16825492,-0.245408,0.806279,-0.372551,1.51809
5,16825752,1.2091,0.22741,1.19702,0.990008
5,16827111,-1.95351,0.0515276,-2.14331,1.09716
5,16827675,1.38127,0.168045,1.35332,0.979763
5,16829054,-0.644279,0.519801,-0.887036,1.37679
5,16832642,1.17286,0.24162,1.44391,1.2311
5,16840757,0.199972,0.841615,0.199354,0.996911
5,16842379,1.85462,0.0644615,2.55043,1.37518
5,16843026,-1.76289,0.0787597,-2.68472,1.5229
5,16843192,-0.593357,0.553312,-0.646639,1.0898
5,16844811,-3.31743,0.00100035,-3.30751,0.99701
5,16845495,0.519244,0.603907,0.743051,1.43103
5,16850086,-0.780065,0.435861,-0.802403,1.02864
5,16850270,-1.05153,0.293714,-1.0587,1.00681
5,16851665,-2.04978,0.0411043,-2.11927,1.0339
5,16852261,-1.15503,0.248837,-1.17495,1.01724
5,16856780,0.96743,0.333973,1.34268,1.38789
5,16858047,0.840576,0.401139,1.20313,1.43132
5,16858727,-0.458972,0.646529,-0.656575,1.43053
5,16860042,1.45758,0.14582,1.43084,0.98165500000000006
5,16862492,-0.531362,0.595493,-0.755686,1.42217
5,16866395,1.78438,0.0751969,2.60638,1.46067
5,16867246,-0.795074,0.42709,-1.02827,1.2933
5,16867416,-0.739168,0.460283,-1.1008,1.48924
5,16871631,0.0915453,0.92711,0.0912765,0.997064
5,16882584,0.987832,0.323893,1.0158,1.02831
5,16887822,0.0892545,0.928929,0.0873961,0.979179
5,16888449,0.649358,0.516518,0.800269,1.2324
5,16888998,-1.30997,0.191033,-1.7958,1.37086
5,16889033,1.53691,0.125188,1.68973,1.09944
5,16892084,0.794808,0.427245,0.784638,0.987205
5,16892472,-1.14081,0.2547,-1.11724,0.979334
5,16893594,0.234645,0.814616,0.232527,0.990973
5,16894429,0.866832,0.386607,1.174,1.35435
5,16894992,0.307458,0.758671,0.420447,1.3675
5,16895469,-0.210479,0.833412,-0.214108,1.01724
5,16896342,1.19848,0.231513,1.16802,0.974589
5,16896836,0.100138,0.92029,0.119675,1.1951
5,16898339,-1.43113,0.153254,-1.45092,1.01383
5,16899212,2.80143,0.00536023,2.9814600000000002,1.06426
5,16901908,0.478992,0.632233,0.488652,1.02017
5,16911504,1.95265,0.0516292,1.95174,0.999535
5,16923065,-1.39946,0.162528,-2.05943,1.47158
5,16925386,-0.711624,0.477155,-0.777031,1.09191
5,16926372,-0.25848,0.796183,-0.27275,1.05521
5,16927886,-0.179253,0.857839,-0.178354,0.994985
5,16928030,-0.571358,0.56811,-0.575424,1.00712
5,16930186,1.82255,0.0691936,2.64681,1.45226
5,16931332,1.36697,0.172482,1.36813,1.00085
5,16935188,-0.0337273,0.973113,-0.052206,1.54789
5,16935786,-0.530618,0.596008,-0.546158,1.02929
5,16937216,1.1014,0.271453,1.14484,1.03944
5,16937698,-0.441447,0.659152,-0.440039,0.99681
5,16938564,-0.66805,0.504526,-1.07068,1.60269
5,16938776,-0.263553,0.792274,-0.282688,1.0726
5,16940772,-1.17825,0.239468,-1.32532,1.12482
5,16941652,-1.98366,0.0480466,-2.77058,1.3967
5,16944291,-1.28099,0.201013,-1.54843,1.20877
5,16945999,-1.57629,0.115831,-1.5651,0.992904
5,16957272,-0.200281,0.841373,-0.201664,1.00691
5,16962363,1.4844,0.138572,1.94491,1.31024
5,16963638,2.09472,0.036889,2.18688,1.044
5,16972101,0.681379,0.496066,0.726839,1.06672
5,16973911,0.160223,0.872795,0.169449,1.05758
5,16974762,0.65674,0.511764,0.665511,1.01335
